INDEX,TIMESTAMP,TWEET,USER NAME,ID,USER LOCATION,USER DESCRIPTION,FOLLOWERS COUNT,VERIFIED STATUS,FRIENDS COUNT,STATUSES COUNT,CREATION TIME,GEO ENABLED,LOCATION,REPLY COUNT,RETWEET COUNT,LIKE COUNT,RETWEETED,FAVORITED,HASHTAGS,LANGUAGE,TAG,SEVERITY-SCORE
5156,Mon Nov 04 02:59:16 +0000 2019,"RT @NFL: HALFTIME on #SNF:

#GoPats 13
#RavensFlock 17

📺: #NEvsBAL on NBC
📱: NFL app // Yahoo Sports app
Watch free on mobile: https://t.c…",RODD,TechyRodd,South Florida,South Floridian:PC enthusiast-3d printing Addict!!Seeking the best of everything in life! NEVER GIVE UP!,433,False,666,15322,Fri Aug 12 16:09:50 +0000 2011,False,,0,0,0,False,False,"[{'text': 'NEvsBAL'}, {'text': 'NEvsBAL'}, {'text': 'NEvsBAL'}, {'text': 'NEvsBAL'}]",en,NEvsBAL,7.553000000000001
5157,Mon Nov 04 02:59:16 +0000 2019,"RT @NFL: James White making plays out wide 😳 @SweetFeet_White #GoPats

📺: #NEvsBAL on NBC
📱: NFL app // Yahoo Sports app
Watch free on mobi…",Craig Capano,craig_capano4,"Beaufort, SC",Spotter and PA for CBS Sports/Golf 🎥⚾️⛳️🏈🏒🏀 Boston Sports over everything. Working my way up in the Sports TV world,264,False,279,2937,Wed Mar 21 01:48:31 +0000 2018,False,,0,0,0,False,False,"[{'text': 'NEvsBAL'}, {'text': 'NEvsBAL'}]",en,NEvsBAL,8.243
5158,Mon Nov 04 02:59:17 +0000 2019,Say it louder for the ppl in the back! Lol I been saying this for years,KennethwBradley,kennethwbradley,,Ithaca College Alum | Eudaimoniac | Pray and Keep Building | @jsz_sports multimedia reporter,1147,False,969,15419,Sun Jul 24 15:40:58 +0000 2011,True,,0,0,0,False,False,[],en,NEvsBAL,7.3765
5159,Mon Nov 04 02:59:17 +0000 2019,"RT @NFL: HALFTIME on #SNF:

#GoPats 13
#RavensFlock 17

📺: #NEvsBAL on NBC
📱: NFL app // Yahoo Sports app
Watch free on mobile: https://t.c…",Young OG,Legendary_88,VA bred but I reside in the A,Allah first. Proud Father. Sports blogging and podcasting is my thing. VCU/GSU alum. #Yankees #Buccaneers #HAVOC #UVA #Caps #KnicksTape - 1 Life 2 Live -,911,False,1179,66008,Thu Sep 12 15:21:26 +0000 2013,True,,0,0,0,False,False,"[{'text': 'NEvsBAL'}, {'text': 'NEvsBAL'}, {'text': 'NEvsBAL'}, {'text': 'NEvsBAL'}]",en,NEvsBAL,7.553000000000001
5160,Mon Nov 04 02:59:17 +0000 2019,"RT @NFL: HALFTIME on #SNF:

#GoPats 13
#RavensFlock 17

📺: #NEvsBAL on NBC
📱: NFL app // Yahoo Sports app
Watch free on mobile: https://t.c…",LibertyRenegade,LibertyRenegade,Canada,Doing the best with what I got | Father | Husband | Recovering | NA | #Libertarian | #Love | #LiveFree,376,False,60,9062,Fri Aug 24 16:09:49 +0000 2012,False,,0,0,0,False,False,"[{'text': 'NEvsBAL'}, {'text': 'NEvsBAL'}, {'text': 'NEvsBAL'}, {'text': 'NEvsBAL'}]",en,NEvsBAL,7.553000000000001
5161,Mon Nov 04 02:59:18 +0000 2019,"RT @Patriots: 8 plays &amp; 81 yards in 95 seconds. 

#NEvsBAL | #GoPats https://t.co/3ODlH18F9O",Sean Ryder,SeanRyder27,,"I'm a fan of @WWE,The X-Files,@AnaheimDucks,@CanadiensMTL & @Patriots.",73,False,1013,235014,Sun Feb 10 15:53:42 +0000 2013,True,,0,0,0,False,False,"[{'text': 'GoPats'}, {'text': 'GoPats'}]",en,NEvsBAL,6.25
5162,Mon Nov 04 02:59:18 +0000 2019,RT @_CeeDeeThree: There he go @Primetime_jet 🤞🏾 https://t.co/MW5AoYjuCv,Blaine Brown,blainebrown24,,I believe in Jesus Christ and my identity is in him.,733,False,2871,36996,Wed Jun 24 16:45:52 +0000 2009,True,,0,0,0,False,False,[],en,NEvsBAL,5.0
5163,Mon Nov 04 02:59:21 +0000 2019,"RT @NFL: HALFTIME on #SNF:

#GoPats 13
#RavensFlock 17

📺: #NEvsBAL on NBC
📱: NFL app // Yahoo Sports app
Watch free on mobile: https://t.c…",カート T・タナカ@しがない写真家,Kurt_T_Tanaka,,"俺の行く場所に正義はない 感情はない 栄光もない
あるのはただ 孤立無援の中 空にシャッターを切る男の姿である。",451,False,763,41015,Sun Jun 05 03:32:57 +0000 2016,True,,0,0,0,False,False,"[{'text': 'NEvsBAL'}, {'text': 'NEvsBAL'}, {'text': 'NEvsBAL'}, {'text': 'NEvsBAL'}]",en,NEvsBAL,7.553000000000001
5164,Mon Nov 04 02:59:23 +0000 2019,What would be different with good refs? I feel flow would be better and we might feel less cheated as a fan. Stop h… https://t.co/m5UnESYNQs,Michael Pasko,MichaelPasko11,Florida,I have been either sick injured or recovering from surgery the past 18 years. I am trying to be a good dad. I strive to be better then yesterday. I will.,0,False,53,273,Tue Oct 01 02:58:45 +0000 2019,False,,0,0,0,False,False,[],en,NEvsBAL,6.939
5165,Mon Nov 04 02:59:23 +0000 2019,👀,Robert Alvarez,ralvarez617,"Boston, MA","Social Media/Content Writer for @PatsFans ""Football is a great holiday"" - Bill Belichick Patrick Mahomes Realist. Opinions are my own.",681,False,288,25025,Mon Aug 31 17:53:36 +0000 2015,True,,0,0,0,False,False,[],und,NEvsBAL,5.0
5166,Mon Nov 04 02:59:24 +0000 2019,RT @TedyBruschi: Never panic. Adjust. Execute.  Big game experience/mental toughness shows for this Patriot team.  #NEvsBAL,Mike Taranto,Taranto313,"Medford, MA",Clear eyes. Full hearts. Cant lose.,288,False,1291,12629,Wed Apr 07 21:40:37 +0000 2010,True,,0,0,0,False,False,[{'text': 'NEvsBAL'}],en,NEvsBAL,6.808
5167,Mon Nov 04 02:59:25 +0000 2019,RT @TedyBruschi: Never panic. Adjust. Execute.  Big game experience/mental toughness shows for this Patriot team.  #NEvsBAL,Pats Chatter 24/7,pats_chatter247,,This is a New England Patriots Feed. Banter/Insights/Takes/Questions Patriots related are welcome and highly encouraged. #PatriotsNation,113,False,46,5451,Fri Feb 23 23:09:56 +0000 2018,True,,0,0,0,False,False,[{'text': 'NEvsBAL'}],en,NEvsBAL,6.808
5168,Mon Nov 04 02:59:25 +0000 2019,"RT @NFLResearch: After falling behind 17-0 on #SundayNightFootball, the @Patriots scored 10 points off turnovers before halftime.

The Pats…",xo / the host,AyeYoTravis,Carol City,XOTWOD 💯,835,False,708,71723,Sat Sep 05 02:10:58 +0000 2009,True,,0,0,0,False,False,[{'text': 'SundayNightFootball'}],en,NEvsBAL,4.2345
5169,Mon Nov 04 02:59:25 +0000 2019,"RT @NFL: HALFTIME on #SNF:

#GoPats 13
#RavensFlock 17

📺: #NEvsBAL on NBC
📱: NFL app // Yahoo Sports app
Watch free on mobile: https://t.c…",brandon L,brandon2000lil1,,die hard Boston sports fan except for baseball then my heart lives in New York with the Yankees,135,False,684,26409,Mon Jan 15 00:41:53 +0000 2018,False,,0,0,0,False,False,"[{'text': 'NEvsBAL'}, {'text': 'NEvsBAL'}, {'text': 'NEvsBAL'}, {'text': 'NEvsBAL'}]",en,NEvsBAL,7.553000000000001
5170,Mon Nov 04 02:59:26 +0000 2019,RT @TedyBruschi: Never panic. Adjust. Execute.  Big game experience/mental toughness shows for this Patriot team.  #NEvsBAL,King Rivera🦁🦍,KingRivera_,United States,"- President & Matchmaker of Rivera Promotions Entertainment
- Promoting, Advising & Managing Athletes/Musicians 
-Inquiries: AnthoneeRivera@Gmail.Com",402,False,259,23832,Wed Jul 23 20:06:49 +0000 2014,True,,0,0,0,False,False,[{'text': 'NEvsBAL'}],en,NEvsBAL,6.808
5171,Mon Nov 04 02:59:27 +0000 2019,You can not give the #Patriots a way into a game. #SNFonNBC #NEvsBAL let’s go and let’s finish the job because this… https://t.co/aawLxsxZVw,Yassin Ehab,yassineihab93,,,78,False,293,7152,Sun Nov 13 00:55:20 +0000 2011,True,,0,0,0,False,False,"[{'text': 'NEvsBAL'}, {'text': 'NEvsBAL'}, {'text': 'NEvsBAL'}]",en,NEvsBAL,5.0
5172,Mon Nov 04 02:59:28 +0000 2019,"Who needs to step it up for your squad in the 2nd half?

#NEvsBAL | #SNF",DraftKings,DraftKings,"Boston, MA",The world's leading Daily Fantasy Sports brand. @dklive Fantasy News. @DK_Assist CX Support. @DKSportsbook Sports Gambling. #MakeItReign,291990,True,1791,74633,Tue May 10 22:40:09 +0000 2011,True,,0,0,0,False,False,"[{'text': 'SNF'}, {'text': 'SNF'}]",en,NEvsBAL,5.0
5173,Mon Nov 04 02:59:28 +0000 2019,"I felt great about this in the 1st quarter... now... definitely nervous.
#NEvsBAL 
Patriots 
Ravens https://t.co/JhLREvnhCo",N_Shorestein,n_shorestein,"Boston, MA","Founder of http://Shoresteinsays.com, home of the “Moneyzone” NFL statistical formula. Join my weekly prediction newsletter now!",1959,False,4957,5864,Fri Jun 10 01:15:00 +0000 2016,False,,0,0,0,False,False,[{'text': 'NEvsBAL'}],en,NEvsBAL,8.453999999999999
5174,Mon Nov 04 02:59:29 +0000 2019,RT @TedyBruschi: Never panic. Adjust. Execute.  Big game experience/mental toughness shows for this Patriot team.  #NEvsBAL,Mar1f1c3nt,mar1f1c3nt12,,"Patriots 🏆🏆🏆🏆🏆🏆 ,I ❤TB12 🐐
F*UCK Cancer!!!
Cruiser Extraordinaire🚢
seeing 🌍 through the lens of my 📷
🇺🇸🇵🇷",56,False,85,659,Wed Oct 24 23:33:58 +0000 2018,False,,0,0,0,False,False,[{'text': 'NEvsBAL'}],en,NEvsBAL,6.808
5175,Mon Nov 04 02:59:30 +0000 2019,RT @TedyBruschi: Never panic. Adjust. Execute.  Big game experience/mental toughness shows for this Patriot team.  #NEvsBAL,Ricky Blazer The Donut Glazer 😈🍩,CocoaBrownJesus,Path to Eternal Enlightenment,"Lamar Alumnus🎓🎓 - Gucci Finally Free, Let us rejoice ✞ #BlackLivesMatter⚫️, Postivity breeds Positivity, miss me with that extra.",1191,False,394,239372,Sun Aug 15 18:38:53 +0000 2010,True,,0,0,0,False,False,[{'text': 'NEvsBAL'}],en,NEvsBAL,6.808
5176,Mon Nov 04 02:59:32 +0000 2019,RT @TedyBruschi: Never panic. Adjust. Execute.  Big game experience/mental toughness shows for this Patriot team.  #NEvsBAL,Andrea Anderson,Tilty80,Maine,,50,False,486,1256,Tue Apr 22 00:35:52 +0000 2014,False,,0,0,0,False,False,[{'text': 'NEvsBAL'}],en,NEvsBAL,6.808
5177,Mon Nov 04 02:59:34 +0000 2019,"RT @Patriots: Back in action. 

#NEvsBAL | #GoPats https://t.co/TwXtODolPP",Bossy 85,Bossy85Original,United States,"Youtube~ Bossy85 • Snap~ bossy855 Instagram~ bossy855
#TimesUp",38,False,94,1063,Tue Aug 02 02:16:33 +0000 2016,False,,0,0,0,False,False,"[{'text': 'GoPats'}, {'text': 'GoPats'}]",en,NEvsBAL,5.0
5178,Mon Nov 04 02:59:37 +0000 2019,RT @TedyBruschi: Never panic. Adjust. Execute.  Big game experience/mental toughness shows for this Patriot team.  #NEvsBAL,Josh Whicker,Whatup_34Wicker,"Hampton, NH",My thoughts my random reactions..I coach high school ball....I'm funnier than most..I run..I drink..I live Boston Sports...I love beach,38,False,769,1450,Thu Mar 07 22:30:28 +0000 2019,False,,0,0,0,False,False,[{'text': 'NEvsBAL'}],en,NEvsBAL,6.808
5179,Mon Nov 04 02:59:38 +0000 2019,RT @TedyBruschi: Never panic. Adjust. Execute.  Big game experience/mental toughness shows for this Patriot team.  #NEvsBAL,Nids🇺🇸🇲🇽,Nidssss15,Tr(EAT) your girl right ,🏳️‍🌈❤️💙TB12 🐐,486,False,279,30157,Sun Apr 29 15:15:38 +0000 2012,True,,0,0,0,False,False,[{'text': 'NEvsBAL'}],en,NEvsBAL,6.808
5180,Mon Nov 04 02:59:39 +0000 2019,"RT @Ivan_Pirron: Los #GoPats han ganado 24 juegos en fila cuando anotan 10 o más puntos de los intercambios de balón.
#NEvsBAL #SNF",vado,VadhirBermudez,Mexico D.F,"reportero,conductor,comentarista y actor de corazón,esta cuenta es a título personal y no de la empresa en la que laboro,los deportes mi pasión,Chiva y merengue",2892,False,258,61433,Wed Dec 01 05:56:43 +0000 2010,True,,0,0,0,False,False,"[{'text': 'SNF'}, {'text': 'SNF'}, {'text': 'SNF'}]",es,NEvsBAL,5.0
5181,Mon Nov 04 02:59:40 +0000 2019,"RT @NOTSportsCenter: Hey college kids: all those trips for late night drunk food aren’t a waste, you can grow up to be Matthew Judon #NEvsB…",J,JayyGause,"Detroit, MI",,512,False,375,9132,Mon May 19 21:04:29 +0000 2014,False,,0,0,0,False,False,[],en,NEvsBAL,1.8155
5182,Mon Nov 04 02:59:40 +0000 2019,RT @TedyBruschi: Never panic. Adjust. Execute.  Big game experience/mental toughness shows for this Patriot team.  #NEvsBAL,TRAVO ⛽️🦍#PATS❤️(8-0),FATBOY_TRAVO,👻 travo3555,SNAP @travo3555 | 803 ✈️🛬 |BIG 21😈|HMU 🐻‼️🐐| your favorite fat boy 🐻💰| VIRGO ♍️ | PLAYBOY OF twitter 💪🏾🤣,3492,False,3633,26536,Thu Sep 15 17:17:45 +0000 2016,False,,0,0,0,False,False,[{'text': 'NEvsBAL'}],en,NEvsBAL,6.808
5183,Mon Nov 04 02:59:40 +0000 2019,Lets go Patriots,Lil WiWi,2smoothredboi,,,360,False,1646,65220,Fri Sep 05 01:21:20 +0000 2014,True,,0,0,0,False,False,[],en,NEvsBAL,5.0
5184,Mon Nov 04 02:59:42 +0000 2019,"RT @NFL: HALFTIME on #SNF:

#GoPats 13
#RavensFlock 17

📺: #NEvsBAL on NBC
📱: NFL app // Yahoo Sports app
Watch free on mobile: https://t.c…",T. Gray,tagz55,D[M]V ,"Sports Junkie. Sneakerhead.
Maryland 🐢",1105,False,345,78553,Tue Jul 07 23:26:47 +0000 2009,True,,0,0,0,False,False,"[{'text': 'NEvsBAL'}, {'text': 'NEvsBAL'}, {'text': 'NEvsBAL'}, {'text': 'NEvsBAL'}]",en,NEvsBAL,7.553000000000001
5185,Mon Nov 04 02:59:42 +0000 2019,"WR James White 🤲

#NEvsBAL | #SNF

(via @NFL) 

 https://t.co/ffY8Umxbof",PFF,PFF,"Cincinnati, OH","Supplier of data to all 32 NFL teams, 70 NCAA FBS teams, 4 CFL teams, National and regional media @PFF_College @PFF_Fantasy IG: profootballfocus",503504,True,1134,91809,Fri Nov 06 14:48:56 +0000 2009,True,,0,0,0,False,False,"[{'text': 'SNF'}, {'text': 'SNF'}]",en,NEvsBAL,5.0
5186,Mon Nov 04 02:59:44 +0000 2019,RT @TedyBruschi: Never panic. Adjust. Execute.  Big game experience/mental toughness shows for this Patriot team.  #NEvsBAL,🅱,BGOMES8888,"New Bedford, MA",Therapeutic Mentor & Assistant High School Football Coach.,89,False,4325,100431,Tue Sep 08 04:43:55 +0000 2015,True,,0,0,0,False,False,[{'text': 'NEvsBAL'}],en,NEvsBAL,6.808
5187,Mon Nov 04 02:59:44 +0000 2019,"🔥2DO CUARTO FIELD GOAL  @patriots 🔥

HORRIBLE FG PERO ADENTRO

despues de revisar la jugada y decidir que no fue TD… https://t.co/Utr9KpufR2",NFL Argento,NFLxARG,"Buenos Aires, Argentina",Somos dos argentinos sin nada mejor que hacer y vinimos a darle un poco de humor a este deporte. Cuenta falopera de la NFL🏈🇦🇷,448,False,331,1732,Sun Oct 28 17:29:16 +0000 2018,True,,0,0,0,False,False,[],es,NEvsBAL,0.8345000000000002
5188,Mon Nov 04 02:59:45 +0000 2019,"RT @PFF: WR James White 🤲

#NEvsBAL | #SNF

(via @NFL) 

 https://t.co/ffY8Umxbof",Rudy ®️ Reyes,rudedogreyes,"Parker, CO",Sports Personality/Reporter/MMJ on http://therudedogshow.com | email: therudedogshow@hotmail.com @therudedogshow | @takenopunches,8130,False,5374,482516,Sat Feb 22 00:32:15 +0000 2014,True,,0,0,0,False,False,"[{'text': 'SNF'}, {'text': 'SNF'}]",en,NEvsBAL,5.0
5189,Mon Nov 04 02:59:45 +0000 2019,"RT @NFL: HALFTIME on #SNF:

#GoPats 13
#RavensFlock 17

📺: #NEvsBAL on NBC
📱: NFL app // Yahoo Sports app
Watch free on mobile: https://t.c…",Tevin Barksdale,TevinBarksdale1,"Gallatin, TN","Gamer, Twitch Affiliate. Psn: TevinBarksdale1 Youtube: http://youtube.com/channel/UCYzlY7d2tz_d5FsSPV_KZ6w Business Email: TevinBarksdale615@gmail.com",139,False,61,7096,Sat Jan 27 19:02:00 +0000 2018,True,,0,0,0,False,False,"[{'text': 'NEvsBAL'}, {'text': 'NEvsBAL'}, {'text': 'NEvsBAL'}, {'text': 'NEvsBAL'}]",en,NEvsBAL,7.553000000000001
5190,Mon Nov 04 02:59:46 +0000 2019,RT @TedyBruschi: Never panic. Adjust. Execute.  Big game experience/mental toughness shows for this Patriot team.  #NEvsBAL,Jordan,jordanjavier10,,"Lynn Ma ,",1585,False,606,92864,Thu Jan 05 01:51:49 +0000 2012,True,,0,0,0,False,False,[{'text': 'NEvsBAL'}],en,NEvsBAL,6.808
5191,Mon Nov 04 02:59:46 +0000 2019,"RT @Patriots: Good evening Baltimore. 

#NEvsBAL | #GoPats https://t.co/5WiH0oY8DK",Joseph🇵🇷,jslejr,"Clemson, SC",♌️,36,False,258,5709,Sat Feb 09 07:55:22 +0000 2019,False,,0,0,0,False,False,"[{'text': 'GoPats'}, {'text': 'GoPats'}]",en,NEvsBAL,7.202
5192,Mon Nov 04 02:59:46 +0000 2019,Hold up. What'd y'all hear? 👀👀👀 #NEvsBAL,Bell,BellGHudy,,Born and raised the island way. 671 to 702. Don't follow if you gonna unfollow right after I follow! I bleed purple n gold💜💛! Lakers Nation! Bolts baby⚡⚡!,3038,False,3300,13131,Sat Sep 08 02:24:50 +0000 2012,False,,0,0,0,False,False,[{'text': 'NEvsBAL'}],en,NEvsBAL,5.0
5193,Mon Nov 04 02:59:49 +0000 2019,RT @TedyBruschi: Never panic. Adjust. Execute.  Big game experience/mental toughness shows for this Patriot team.  #NEvsBAL,Matthews Martins,Matthews9991,,,17,False,134,72,Tue Nov 06 00:46:39 +0000 2012,False,,0,0,0,False,False,[{'text': 'NEvsBAL'}],en,NEvsBAL,6.808
5194,Mon Nov 04 02:59:49 +0000 2019,RT @JosieThatsMe: Hey #CbrisCollinsworth f*ck off!! #NEvsBAL #GoPats #PatriotsNation https://t.co/skClJzJeUx,im🍑themfer,learninlife,#WhirledPeas,I RT a healthy amount.  I overthink what is simply complicated..and tweet without context.  Be good to yourself and others. #RandomAtBest #WhirledPeas,2064,False,2841,244456,Mon May 25 14:58:56 +0000 2009,True,,0,0,0,False,False,"[{'text': 'PatriotsNation'}, {'text': 'PatriotsNation'}, {'text': 'PatriotsNation'}, {'text': 'PatriotsNation'}]",en,NEvsBAL,5.0
5195,Mon Nov 04 02:59:49 +0000 2019,"Check out my Gig on Fiverr: design professional feather flag or banner 
Flyers https://t.co/Q9EXI8eQU7 ❤
Backdrop… https://t.co/OAOFPNktde",Liza Annie,LizaAnnie3,"Khulna, Bangladesh",Graphic Designer | Printable Designs | Social Media Designs | IG: https://www.instagram.com/rakib_design_fury,58,False,145,3172,Tue Oct 01 21:13:24 +0000 2019,True,,0,0,0,False,False,[],en,NEvsBAL,5.0
5196,Mon Nov 04 02:59:49 +0000 2019,"RT @NFL: Lamar high-steps into the end zone! 😈 @lj_era8 #RavensFlock

📺: #NEvsBAL on NBC
📱: NFL app // Yahoo Sports app
Watch free on mobil…",BTC Don ♓️🇭🇹,DonDon_Wontons,,🤔💭 22 #FlyEaglesFly🦅 #ComeBackSZN,3409,False,2729,129749,Thu Mar 03 01:10:55 +0000 2011,True,,0,0,0,False,False,"[{'text': 'NEvsBAL'}, {'text': 'NEvsBAL'}]",en,NEvsBAL,8.822
5197,Mon Nov 04 02:59:49 +0000 2019,RT @TedyBruschi: Never panic. Adjust. Execute.  Big game experience/mental toughness shows for this Patriot team.  #NEvsBAL,Dubs,aodonnell95,,🍺🇺🇸🇮🇪🍀 #bostonstrong #section10,308,False,381,15534,Mon Feb 27 01:19:24 +0000 2012,True,,0,0,0,False,False,[{'text': 'NEvsBAL'}],en,NEvsBAL,6.808
5198,Mon Nov 04 02:59:51 +0000 2019,"Ajustes na defesa aparentemente, fizeram os Ravens recuarem no ataque.

Que continue assim.

Precisamos de muita at… https://t.co/EN3NXeLh1s",PATRIOT,_thePatriot,"Foxborough, MA","🏆🏆🏆🏆🏆🏆 Raro, raríssimo, raríssissississimo fã realmente gente boa dos Patriots, porém, clubista safado e adorador de Deus Tom Brady. Amém! |🇧🇷🔺|",565,False,248,11533,Wed Jul 26 01:38:55 +0000 2017,False,,0,0,0,False,False,[],pt,NEvsBAL,3.5199999999999996
5199,Mon Nov 04 02:59:51 +0000 2019,"RT @NFL: Lamar high-steps into the end zone! 😈 @lj_era8 #RavensFlock

📺: #NEvsBAL on NBC
📱: NFL app // Yahoo Sports app
Watch free on mobil…",Finest Magazine,FinestMagazine,DMV,Online Magazine dedicated to DMV 🏀 | Co-host of @TheFocus_TV 📺|  @super16JimCouch DMV Regional Scout |,3478,False,4147,155242,Wed Dec 28 02:04:35 +0000 2011,True,,0,0,0,False,False,"[{'text': 'NEvsBAL'}, {'text': 'NEvsBAL'}]",en,NEvsBAL,8.822
5200,Mon Nov 04 02:59:52 +0000 2019,"RT @Patriots: 8 plays &amp; 81 yards in 95 seconds. 

#NEvsBAL | #GoPats https://t.co/3ODlH18F9O",Danilo Lemos,DDCNLemos,,,14,False,317,1221,Sun Sep 30 18:06:36 +0000 2018,False,,0,0,0,False,False,"[{'text': 'GoPats'}, {'text': 'GoPats'}]",en,NEvsBAL,6.25
5201,Mon Nov 04 02:59:52 +0000 2019,"No me gustan los Ravens, pero si juegan contra los insufribles Patriots obvio les voy ! #NEvsBAL",Susana Ahedo,saahedo,,#FinsUp,696,False,290,7212,Sat Jun 20 07:48:26 +0000 2009,True,,0,0,0,False,False,[{'text': 'NEvsBAL'}],es,NEvsBAL,3.2025000000000006
5202,Mon Nov 04 02:59:52 +0000 2019,RT @TedyBruschi: Never panic. Adjust. Execute.  Big game experience/mental toughness shows for this Patriot team.  #NEvsBAL,Conor Dunne,soxdit,,Quoting the late great colonel sanders im way to drunk to taste this chicken #cubelife #skibum,110,False,265,10078,Mon Jan 02 06:21:28 +0000 2012,True,,0,0,0,False,False,[{'text': 'NEvsBAL'}],en,NEvsBAL,6.808
5203,Mon Nov 04 02:59:53 +0000 2019,Quality Programming! 👇👇👇👇👇👇👇👇,Full Press Patriots (SBLIII Champs),FPC_Patriots,"Foxborough, MA","Your go-to source for the best content on the web for the SIX-TIME Super Bowl Champions! #NFL #Patriots #GoPats @patriots @fpc_nfl, Managing Editor: @mdabateFPC",2022,False,4529,5072,Mon Nov 20 17:55:57 +0000 2017,False,,0,0,0,False,False,[],en,NEvsBAL,5.0
5204,Mon Nov 04 02:59:55 +0000 2019,#NEvsBAL First half recap: https://t.co/mnrZEfAiTN,Eric Adams,TheFF_Taters,,"Writer for @theFFanalysts covering Fantasy Sports. Co-Host of the @FFanalystsPod. Fantasy Player for the People. Patriots, Mets, Lakers and Rangers. Hey Taters!",1275,False,643,6379,Sat Dec 23 01:56:20 +0000 2017,False,,0,0,0,False,False,[{'text': 'NEvsBAL'}],en,NEvsBAL,5.0
5205,Mon Nov 04 02:59:58 +0000 2019,"RT @Patriots: 8 plays &amp; 81 yards in 95 seconds. 

#NEvsBAL | #GoPats https://t.co/3ODlH18F9O",TRAVO ⛽️🦍#PATS❤️(8-0),FATBOY_TRAVO,👻 travo3555,SNAP @travo3555 | 803 ✈️🛬 |BIG 21😈|HMU 🐻‼️🐐| your favorite fat boy 🐻💰| VIRGO ♍️ | PLAYBOY OF twitter 💪🏾🤣,3492,False,3633,26538,Thu Sep 15 17:17:45 +0000 2016,False,,0,0,0,False,False,"[{'text': 'GoPats'}, {'text': 'GoPats'}]",en,NEvsBAL,6.25
5206,Mon Nov 04 02:59:58 +0000 2019,"RT @NFL: James White making plays out wide 😳 @SweetFeet_White #GoPats

📺: #NEvsBAL on NBC
📱: NFL app // Yahoo Sports app
Watch free on mobi…",jorge carlos medina,jorgaais,,,60,False,126,7720,Thu Mar 17 03:48:42 +0000 2011,True,,0,0,0,False,False,"[{'text': 'NEvsBAL'}, {'text': 'NEvsBAL'}]",en,NEvsBAL,8.243
5207,Mon Nov 04 02:59:58 +0000 2019,#NEvsBAL #PatriotsNation Leggo,Macc60,ShimbaG,east of the Mississippi,don’t worry about it,401,False,622,6772,Tue Jul 24 12:41:39 +0000 2012,True,,0,0,0,False,False,"[{'text': 'PatriotsNation'}, {'text': 'PatriotsNation'}]",en,NEvsBAL,5.0
5208,Mon Nov 04 02:59:59 +0000 2019,Favorite player,karli,siditysidity,pgh ,IG @siditysidity,1402,False,392,39950,Fri Jan 06 03:40:56 +0000 2012,True,,0,0,0,False,False,[],de,NEvsBAL,7.2940000000000005
5209,Mon Nov 04 02:59:59 +0000 2019,"RT @patriotsespanol: Final de la primera mitad en Baltimore.

#NEvsBAL #PatriotsEspañol #GoPats https://t.co/yZU78ERfoG",Rabapunk,FernandoRabadan,,"Future Champion, Straight Edge, CM Punk Fan, Patriots Fan, Marvel Fan, Just The Best In The World",80,False,335,4914,Sun Dec 18 04:24:02 +0000 2011,True,,0,0,0,False,False,"[{'text': 'GoPats'}, {'text': 'GoPats'}, {'text': 'GoPats'}]",es,NEvsBAL,5.0
5210,Mon Nov 04 02:59:59 +0000 2019,"BB gonna lay into em at Half, guarantee that. You will see another team after the half. #LFG #GoPats #NEvsBAL",MartyTauzier,MTauzier,"New Orleans, LA","Athlete.6'2,245. ex Semi Pro/Canadian Fullback. actor/Entertainer. @JohnCena’s lookalike-same height,build & look. Business inquires martytauzier@gmail.com",2136,False,956,30123,Sun May 01 22:51:26 +0000 2011,True,,0,0,0,False,False,"[{'text': 'NEvsBAL'}, {'text': 'NEvsBAL'}, {'text': 'NEvsBAL'}]",en,NEvsBAL,6.25
5211,Mon Nov 04 03:00:00 +0000 2019,Come @Patriots !!!!! We got this❤️🏈 #GoPats #NEvsBAL,🍂Shannan Miller🍂,ShannanMari249,Colorado/Hawaii,Rocky Mtn. girl🌲and my❤also belongs to Hawaii🌴Animal Lover❤️Nurse👩🏼‍⚕️#HarleysDream🐕#StandUpToCancer💜#ALS💙#SaveTheWolves 🐺#GoAvsGo❤️ #Rockies #GoPats,102,False,381,2619,Thu Aug 30 17:01:27 +0000 2018,False,,0,0,0,False,False,"[{'text': 'NEvsBAL'}, {'text': 'NEvsBAL'}]",en,NEvsBAL,5.0
5212,Mon Nov 04 03:00:01 +0000 2019,RT @TedyBruschi: Never panic. Adjust. Execute.  Big game experience/mental toughness shows for this Patriot team.  #NEvsBAL,Armando Jr,RealKin88,Mexico,My life it's a series of bad choices with alternative music as background ⚽️ 🤷🏻‍♂️,622,False,888,69976,Mon Oct 05 01:06:05 +0000 2009,True,,0,0,0,False,False,[{'text': 'NEvsBAL'}],en,NEvsBAL,6.808
5213,Mon Nov 04 03:00:02 +0000 2019,Totally just found Al Riveron’s burner account,Jody Strupp,jody_strupp,"Appleton, WI",Husband of a wife that’s way out of his league | Dallas Cowboys | Milwaukee Bucks and Brewers| Fundamentally everything is Awesome!,70,False,529,1029,Thu Dec 10 22:31:28 +0000 2015,False,,0,0,0,False,False,[],en,NEvsBAL,5.0
